feature_set,model,config_name,segment,segment_value,rows,mae,rmse,mean_error,target_mean,prediction_mean
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,small_trees_more_trees,starter_label,Bench,13932,6.938458908140113,8.721936758050017,-1.09060864510268,13.49198966408269,14.582598309185368
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,small_trees_more_trees,starter_label,Starter,12230,8.745301091442741,11.170740382403103,1.3133243502571614,31.098413736713,29.785089386455837
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fast_learning_fewer_trees,primary_position,Center,5133,8.266734364511095,10.585841481707432,0.1582643671790807,24.577459575297098,24.419195208118015
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fast_learning_fewer_trees,primary_position,Forward,10282,7.477874876668209,9.556438845525554,-0.03252049872586435,20.26333398171562,20.295854480441488
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fast_learning_fewer_trees,primary_position,Guard,10747,7.8526853850122755,10.01789859242278,0.06321371335300283,21.75493626128222,21.691722547929217
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fast_learning_more_regularized,primary_position,Center,5133,8.288687902466787,10.623373934225075,0.14052757583341433,24.577459575297098,24.43693199946368
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fast_learning_more_regularized,primary_position,Forward,10282,7.476608142524859,9.558087691689412,-0.04215909871643611,20.26333398171562,20.305493080432054
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fast_learning_more_regularized,primary_position,Guard,10747,7.857870877112557,10.01964980073206,0.049215968861245386,21.75493626128222,21.705720292420974
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,high_l2,primary_position,Center,5133,8.268586979180148,10.591152814000347,0.20770110606364894,24.577459575297098,24.36975846923345
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,high_l2,primary_position,Forward,10282,7.466607691074531,9.543401741754032,-0.035020477330936516,20.26333398171562,20.298354459046553
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,high_l2,primary_position,Guard,10747,7.849534820215384,10.005074404982304,0.06151733648931666,21.75493626128222,21.6934189247929
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_leaf,primary_position,Center,5133,8.256070622960442,10.5696000021616,0.1705908032057004,24.577459575297098,24.4068687720914
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_leaf,primary_position,Forward,10282,7.466754821161379,9.540928639685733,-0.03298686342785639,20.26333398171562,20.296320845143473
